id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity,transcription,valence_mean,valence_std,arousal_mean,arousal_std,emotion
796,45.03487528344671,191.40625,2106.3230722262256,0.0546126025151456,"[0.4790620505809784, 0.663968026638031, 0.4676464796066284, 0.5257372260093689, 0.44854122400283813, 0.46937885880470276, 0.3373848795890808, 0.4333614110946655, 0.6603834629058838, 0.355802446603775, 0.3150717318058014, 0.3506910800933838]","[-149.4675750732422, 177.65455627441406, -44.95089340209961, 31.29952621459961, -13.903692245483398, 19.753135681152344, -10.526787757873535, 5.268213748931885, 1.4675644636154175, -1.2795830965042114, -1.7569819688796997, -4.642242908477783, 3.746648073196411, 0.0748443678021431, -0.6141265034675598, 0.558204174041748, -5.607355117797852, -4.173925399780273, -4.683968544006348, -6.041464328765869]",0.16272046,-3.6668363e-05,Wanna pretend I don't Not to have a girl I can't seem to be alone I'm possessed Soul satosis Don't think it's all me Don't think it's fun at all Soul satosis Slip through,5.2,2.27,5.1,1.87, Anger
797,45.0609977324263,123.046875,890.0495166349383,0.0236494407280396,"[0.4765431880950928, 0.26091909408569336, 0.3475090563297272, 0.3781158924102783, 0.48318278789520264, 0.31169694662094116, 0.3125501275062561, 0.3845321536064148, 0.3031083643436432, 0.36838388442993164, 0.46672943234443665, 0.6561424136161804]","[-195.24838256835938, 234.6697540283203, 25.90692138671875, 6.745743751525879, 12.177745819091797, 13.784204483032227, -11.232203483581543, -1.076708436012268, -1.678579568862915, -5.869129657745361, -8.66077995300293, 1.980168342590332, 1.0271821022033691, 0.12489843368530273, 3.494738817214966, -2.6788554191589355, 0.9674553275108337, -2.416696310043335, 2.382930040359497, -3.3826746940612793]",0.28208736,-4.7689857e-05,Sampai jumpa di video selanjutnya. Terima kasih telah menonton,4.9,2.12,5.4,1.85,
798,45.0609977324263,120.18531976744184,2731.09238222147,0.0616971408503992,"[0.5306330919265747, 0.6750761866569519, 0.5311219096183777, 0.6047489643096924, 0.6489993333816528, 0.6065596342086792, 0.5974050760269165, 0.47506216168403625, 0.5262786746025085, 0.5177070498466492, 0.5533599853515625, 0.4788813591003418]","[-216.40127563476562, 147.68016052246094, 0.3449494540691376, 35.23902130126953, 2.114548921585083, 13.274637222290039, -22.246822357177734, 9.717464447021484, -1.0820775032043457, 5.308732509613037, -12.276041984558105, 6.163344860076904, 5.686751842498779, 5.633600234985352, 5.488117218017578, -0.5348304510116577, 4.524733066558838, -1.1206705570220947, 4.932456970214844, -0.1109146848320961]",0.13549253,-0.0028602446,Thank you.,6.5,1.43,5.9,1.76,
799,45.0609977324263,123.046875,1380.9748894137597,0.0313918807959814,"[0.4653005301952362, 0.5936424136161804, 0.5072126388549805, 0.529323935508728, 0.4948072135448456, 0.5403674244880676, 0.5595247149467468, 0.5137432217597961, 0.5812938809394836, 0.5267854928970337, 0.6535167098045349, 0.4290308952331543]","[-196.004638671875, 193.0452117919922, -37.180850982666016, 29.273393630981445, 24.004926681518555, 12.625628471374512, -4.192203521728516, 6.171481132507324, -0.7227490544319153, 4.635478973388672, 4.327330112457275, -2.2825186252593994, -4.8723859786987305, -3.3819985389709473, -1.964734435081482, -5.538087844848633, -0.4361203908920288, -2.9417030811309814, -2.976743221282959, -4.302733421325684]",0.1788588,-3.5342876e-07,Thank you.,4.1,1.22,5.6,0.66,
800,45.0609977324263,80.74951171875,2344.158543209349,0.0530865613730036,"[0.6656658053398132, 0.4613533318042755, 0.3870146870613098, 0.303482323884964, 0.23013105988502502, 0.2713654637336731, 0.3714119791984558, 0.5693317651748657, 0.40784400701522827, 0.3575439155101776, 0.4248366951942444, 0.5206353664398193]","[-165.20928955078125, 158.50286865234375, -35.6690788269043, 39.18528747558594, 1.022335410118103, 18.178363800048828, -3.0542609691619873, 5.984167575836182, -11.375772476196289, 9.384469032287598, -4.995179176330566, -6.45968770980835, -4.502352237701416, -8.68782901763916, -2.8578219413757324, -5.879496097564697, -9.086282730102539, -7.444161415100098, -1.108872652053833, -14.672185897827148]",0.13909468,-4.8508815e-07,"Qu'est-ce que... 5, 90, 180 débris. Fais-moi confiance.",4.5,1.63,4.5,1.86,
801,45.0609977324263,101.33272058823528,2903.225256805911,0.1017169588807315,"[0.3991912603378296, 0.3845524191856384, 0.351102739572525, 0.4151933193206787, 0.4009608030319214, 0.41311731934547424, 0.5184464454650879, 0.45152226090431213, 0.39127519726753235, 0.500444233417511, 0.5628665089607239, 0.4785935580730438]","[-244.5266571044922, 145.474365234375, -101.93563079833984, 39.81964874267578, -9.987032890319824, 10.110157012939453, -2.252891778945923, -1.8919669389724731, 2.6143579483032227, -6.391515254974365, -2.6887054443359375, -10.33464527130127, -3.0154590606689453, -11.87321662902832, -5.635279655456543, -4.0263190269470215, -3.565094470977783, -2.3543806076049805, -5.726193904876709, -1.4271564483642578]",0.04309748,-3.7603883e-07,,3.3,2.0,3.5,2.11,
804,45.0609977324263,126.04801829268293,2837.5374243327324,0.0601687777724111,"[0.5290935635566711, 0.46530941128730774, 0.4141460061073303, 0.5224730372428894, 0.5852508544921875, 0.4225110411643982, 0.5156658291816711, 0.4294002652168274, 0.5554842352867126, 0.5211859941482544, 0.5076596736907959, 0.7313498258590698]","[-106.2975845336914, 143.55848693847656, -33.19645690917969, 51.196632385253906, -28.209299087524414, 34.96156692504883, -7.2150349617004395, 18.709238052368164, -4.404715061187744, 6.886965274810791, 4.190211772918701, 1.6127980947494507, 6.450626373291016, -4.462313175201416, 2.588872194290161, -6.580234527587891, 2.139235019683838, -3.963902235031128, 3.047116994857788, -5.234018325805664]",0.17702532,-2.5118222e-06,,6.9,1.04,6.8,0.6,
805,45.0609977324263,166.70866935483872,781.8275973302243,0.0253565383903271,"[0.07220593839883804, 0.10050754994153976, 0.31068333983421326, 0.5183471441268921, 0.3053768277168274, 0.172342449426651, 0.14486104249954224, 0.2917844355106354, 0.3350968360900879, 0.18499253690242767, 0.21123546361923218, 0.11146869510412216]","[-394.272705078125, 169.72645568847656, 70.58869934082031, 51.337913513183594, 13.896726608276367, -2.7425036430358887, -20.83491325378418, -12.214944839477539, -13.072261810302734, -2.881944179534912, 0.2294512391090393, -2.408271312713623, -1.5394887924194336, -2.492832660675049, -8.975533485412598, -15.643752098083496, -14.520979881286621, -14.517693519592285, -8.438224792480469, -5.448909282684326]",0.10558254,-3.965249e-06,,2.2,0.98,3.5,1.36,
806,45.03487528344671,73.828125,2406.688647014452,0.0558702508700696,"[0.5396355986595154, 0.47859758138656616, 0.5257287621498108, 0.47960370779037476, 0.5113173723220825, 0.38628458976745605, 0.29912686347961426, 0.34307992458343506, 0.3342840373516083, 0.42095351219177246, 0.43814340233802795, 0.5038518309593201]","[-102.50098419189453, 162.20059204101562, -29.024934768676758, 42.54393768310547, -14.504877090454102, 23.85552215576172, -10.277338981628418, 20.983734130859375, -9.954947471618652, 5.628849506378174, 1.7183071374893188, 3.439966917037964, 0.538119912147522, 3.013474941253662, 11.54425048828125, -0.010248556733131409, 4.592535018920898, -2.5986273288726807, 0.5826049447059631, -5.186559200286865]",0.24394633,8.027862e-05,"I like to wake, but he always tries to hold me back I can't wait, I can't wait, I can't wait anymore I wanna tear all the wrapping up the presents, baby And eat all the chocolates off the tree Come and dance around the living room table Start Christmas Day with me I won't spoil all the fun now I said I'd sit tight But I'm just too excited Sat in the glow of the fairy lights Now I'm creeping and crawling back upstairs Quietly Why don't we",6.4,1.69,6.6,1.8, Happy
807,45.0609977324263,120.18531976744184,1680.0956671592844,0.0321658103506568,"[0.34761497378349304, 0.4701603353023529, 0.5379265546798706, 0.5063222050666809, 0.5695264339447021, 0.6397518515586853, 0.7562052607536316, 0.662003755569458, 0.5585324764251709, 0.4863414466381073, 0.37878403067588806, 0.3326844871044159]","[-210.73431396484375, 170.5259552001953, -7.778810977935791, 31.909635543823242, 22.399412155151367, 18.734596252441406, -1.8088217973709106, 1.1656415462493896, -10.18416976928711, 6.472290515899658, 4.375472545623779, 3.2696807384490967, -1.7072862386703491, -4.27869176864624, -2.158968448638916, -4.440544128417969, -3.564607620239258, -9.060992240905762, -4.502892971038818, -6.862354278564453]",0.14793001,-5.4049497e-06,Thank you.,4.8,1.6,6.5,0.92,
808,45.0609977324263,99.38401442307692,2044.4649632395249,0.0383029094619397,"[0.438992440700531, 0.2923150360584259, 0.21437032520771027, 0.23392632603645325, 0.38930585980415344, 0.43672722578048706, 0.32815149426460266, 0.455091267824173, 0.34581607580184937, 0.32706156373023987, 0.3263380229473114, 0.29826393723487854]","[-318.54205322265625, 126.51714324951172, 25.154865264892578, 37.800479888916016, -0.08559103310108185, 18.6580810546875, -12.174300193786621, -5.682731628417969, -15.420583724975586, -12.471918106079102, -4.036388874053955, -5.3206987380981445, -10.527067184448242, -3.8623766899108887, -0.6325927972793579, -10.954930305480957, -5.972074508666992, -3.690629005432129, 1.4785449504852295, -0.0780235230922699]",0.07380007,-3.7549325e-06,🎵 🎵 🎵 🎵 🎵,3.1,1.51,4.3,1.85, Relaxed
810,45.02378684807256,82.03125,2924.122291384271,0.0732902729440577,"[0.42934614419937134, 0.4496910274028778, 0.40270599722862244, 0.42804020643234253, 0.4085579812526703, 0.3663908541202545, 0.35461336374282837, 0.3576725721359253, 0.4965813457965851, 0.5147252678871155, 0.44624799489974976, 0.584191620349884]","[-219.4276123046875, 97.7781982421875, -25.13583755493164, 59.156639099121094, -13.93240737915039, 21.482961654663086, -2.3594846725463867, 14.117996215820312, -1.5274052619934082, 9.000155448913574, 1.3121322393417358, 3.3352138996124268, -0.7828929424285889, -4.456840991973877, 4.488295555114746, -0.308866024017334, 3.695023536682129, -3.09407377243042, 0.7742613554000854, -0.882110595703125]",0.11904182,1.8337048e-05,,6.5,1.57,6.6,0.66,
811,45.008979591836734,83.35433467741936,1138.471342922374,0.0270606299974206,"[0.42432430386543274, 0.5452135801315308, 0.6488550305366516, 0.591017484664917, 0.6073036193847656, 0.49519121646881104, 0.3695172369480133, 0.2940315008163452, 0.39733076095581055, 0.5667803287506104, 0.3863752782344818, 0.3830949366092682]","[-270.29803466796875, 188.16160583496094, -12.051331520080566, 23.920059204101562, 52.9100227355957, 13.66046142578125, -13.645575523376465, -0.39573878049850464, 2.977738857269287, 10.827423095703125, 9.695306777954102, -2.443995952606201, -7.278115749359131, -4.895461559295654, -1.2722325325012207, -3.2454946041107178, -5.663425922393799, -4.187534809112549, -1.421868920326233, -2.586118698120117]",0.13607165,-3.0612532e-07,,4.1,1.45,4.9,1.37,
813,45.03487528344671,135.99917763157896,2239.127744024544,0.0379055541457205,"[0.3534103333950043, 0.5155200362205505, 0.5495542883872986, 0.4438410997390747, 0.39788439869880676, 0.34640035033226013, 0.33718591928482056, 0.2963634133338928, 0.3871040642261505, 0.4501502215862274, 0.319703608751297, 0.28299587965011597]","[-178.796630859375, 149.43487548828125, -22.903228759765625, 42.07362747192383, -9.364977836608887, 22.07314682006836, -16.342422485351562, 15.253729820251465, -9.05661678314209, -2.026384115219116, -6.3864006996154785, -3.3705620765686035, -7.388764381408691, -9.00131607055664, -8.01614761352539, -16.3577880859375, -4.333699703216553, -13.645867347717285, -6.982996463775635, -12.684281349182129]",0.15677933,-3.0868637e-06,"I'm so out of you, baby, half will be enough I'm so out of you, honey, it makes me feel like you're full, too I'm far from your loving until I lose my breath I spend most of my life now dreaming dreams about you I spend most of my life now dreaming, baby, of you",6.2,1.17,6.7,1.0,
814,45.03487528344671,114.84375,4411.96539667808,0.169644061976347,"[0.4292125105857849, 0.3607063293457031, 0.3306333124637604, 0.38540786504745483, 0.5259746313095093, 0.40309372544288635, 0.4876628518104553, 0.3627174496650696, 0.4258611500263214, 0.4287218749523163, 0.4599473774433136, 0.5405422449111938]","[-38.6537971496582, 119.8324203491211, -20.623741149902344, 30.461259841918945, -21.165138244628906, 27.935184478759766, -18.451677322387695, 11.507818222045898, -12.163678169250488, 18.039274215698242, -7.036247253417969, 5.878811359405518, -1.4279329776763916, 6.561971187591553, -0.745099663734436, -4.347377300262451, 7.0678887367248535, 4.822525501251221, 7.26312255859375, -0.6469702124595642]",0.46115565,-5.8000256e-05,,6.1,1.37,5.3,1.62,
815,45.03487528344671,161.4990234375,3106.777142967649,0.0513285680910028,"[0.4380454123020172, 0.647530198097229, 0.4535168409347534, 0.49165889620780945, 0.5845831036567688, 0.5978807806968689, 0.4755471646785736, 0.3882056772708893, 0.43697577714920044, 0.4961131811141968, 0.7227328419685364, 0.4142451584339142]","[-83.94294738769531, 125.09893798828125, -1.8238682746887207, 56.522613525390625, -21.160322189331055, 32.406028747558594, -11.847969055175781, 20.454233169555664, -4.315977573394775, 13.529233932495117, -7.144113063812256, 6.040111541748047, -3.4555959701538086, 7.612668037414551, 10.011258125305176, 3.1178817749023438, 10.331464767456055, 3.0381228923797607, 9.243629455566406, -2.2736635208129883]",0.30423093,5.8475518e-05,,5.5,1.57,5.9,0.94,
818,45.03487528344671,109.9567819148936,2261.878872885992,0.0622530271171693,"[0.47652384638786316, 0.4279490113258362, 0.5283218026161194, 0.4732798933982849, 0.5415477752685547, 0.4104183316230774, 0.5645168423652649, 0.6321249008178711, 0.4721094071865082, 0.5196467041969299, 0.46803998947143555, 0.5612393021583557]","[-130.39927673339844, 167.37550354003906, -47.2297477722168, 21.15969467163086, -14.458595275878906, 26.627408981323242, -6.407787322998047, 1.0404062271118164, 2.6553330421447754, 0.1810777634382248, 0.6474970579147339, -0.2774284780025482, 4.040515422821045, -3.3992252349853516, 0.36643657088279724, -3.148280620574951, 1.5724619626998901, 1.0104479789733887, 1.4520094394683838, 1.3550890684127808]",0.19147794,-9.2051494e-05,,5.9,1.3,6.8,1.4,
819,45.0609977324263,120.18531976744184,1149.5231352480191,0.0298335818762879,"[0.46791326999664307, 0.3559686541557312, 0.3483527600765228, 0.4694732427597046, 0.4377099871635437, 0.23084361851215363, 0.233549565076828, 0.26762622594833374, 0.2954745590686798, 0.4367639422416687, 0.31255072355270386, 0.28955087065696716]","[-253.85289001464844, 217.481201171875, -15.119915008544922, 28.18743896484375, 2.4828248023986816, 3.6370081901550293, 1.0922003984451294, -16.18926429748535, -18.748085021972656, -8.556781768798828, 0.007131326012313366, -0.8274437785148621, -1.9726260900497437, -2.5447657108306885, 1.2694250345230103, 0.01638130471110344, -2.6187708377838135, -5.961841106414795, -4.869007587432861, -5.917269229888916]",0.12213343,-8.9352216e-05,,4.0,1.84,5.7,1.42,
820,45.0609977324263,114.84375,3797.585442920604,0.0965183106726558,"[0.488310843706131, 0.5925684571266174, 0.42720502614974976, 0.4049915075302124, 0.4557170867919922, 0.46170705556869507, 0.6172798275947571, 0.42750293016433716, 0.41726845502853394, 0.4370517134666443, 0.4348929524421692, 0.5585408806800842]","[-101.59487915039062, 110.53467559814453, -15.993855476379395, 57.42219543457031, -21.4484920501709, 30.662336349487305, -16.93655776977539, 21.156339645385742, -9.821060180664062, 12.85537052154541, -7.554323196411133, 7.7173614501953125, -1.1194888353347778, 3.8479180335998535, 2.8529255390167236, 4.454095840454102, 6.332617282867432, 2.828791618347168, 6.590908527374268, -0.38291847705841064]",0.21773775,1.4835561e-05,,6.4,1.43,6.4,1.36,
823,45.03487528344671,132.51201923076923,1854.2032581779383,0.037441567374001,"[0.42238685488700867, 0.4107550382614136, 0.3920397162437439, 0.42625218629837036, 0.389822393655777, 0.44916024804115295, 0.4540024697780609, 0.43249422311782837, 0.4432188868522644, 0.48581191897392273, 0.6042130589485168, 0.496059387922287]","[-213.81903076171875, 180.64366149902344, -35.00564193725586, 33.53258514404297, -2.8811416625976562, 14.226482391357422, -5.250412940979004, 3.507810115814209, 0.027004791423678398, 3.3700082302093506, -2.2880663871765137, -4.54925012588501, 0.31003615260124207, 2.635687828063965, -8.058483123779297, -1.6229361295700073, -2.0925586223602295, -4.928740978240967, 2.0327322483062744, -6.414174556732178]",0.09183172,1.8255167e-07,"I do want it, I do want it and a little more. Was it weird when I saw y'all saying that you would always complain? I'm pointing somewhere else at everyone. And if you share with Karen, create a brand new joy. Then this moment was worthwhile. I do want it.",4.8,1.54,4.8,1.17, Happy
