id,transcription
1217,"I don't know what to do about you I don't know what to do about you I learned a lot of rules from the Bible, baby But I wonder, wonder what I should do I wonder, wonder what I should do I don't know why I'm staying with you If everything they're saying is true"
1218,Little crispy And I think I'm losing it I went off on the trail Bound to run into myself Bound to talk to myself I went off on the trail Bound to run into myself Bound to talk to myself
1219,"To take you over, to tame your heart I don't wanna give you no reins I'll look out over the fences And when I see you running Oh, can I go to you? Oh, can I go to you? Oh, can I go to you? Oh, can I go to you?"
1220,Loving you I want to be loving Loving you I want to be loving Loving you
1221,موسیقی موسیقی
1222,When the burden comes At the first fall of the rain There's one more mile to the sky Thanks for watching!
1223,"We've been through this routine before. No dogs, no dogs, no shirts, no more. I go to California. Yeah, I go to Alabama. Yeah, don't say I never, never want you. I go to California. I go to Alabama."
1224,
1225,Into different forms. Nothing is normal. Nothing is normal. Nothing is normal.
1226,"I'm driving up the East Mountain Road, digging that rock and roll. And I spark one up. I'm in the mood. And the sound is cranked. Riddithang's on the radio. And I'm free. F-R-E-E."
1227,"I know you can't help me out, but don't you want to try? Yeah, baby, the longer you go, the higher you fly. It was fun, now it's done. I shot God's golden gun. Wasn't it a good day for the son of Robin Hood? Going up in flames, coming out of thin air. In a down-the-pull nightmare. I'll sing it."
1228,you you
1229,Step right up Come on in And get your money's worth It's the greatest Oldest show On earth Sit up front For the very best view As a man Saws a woman's Heart in two
1230,right leaving you for this time but now I'm all alone but it took time wait for me to see that you are my world one more night pulling the anchor line and I'll be with my
1231,"Something real, something true I found my tongue out hot and sour soon Occasionals of you With an intention to And that's why I like you And I'm only crystal true It's what I want to avoid I'm paralyzed Cause I'm paranoid"
1232,You're like Well I've been working down in Georgia In a greasy spoon cafe Hey hey Just to let it out good man Throw everything in my face Hey hey Hey hey Good life
1233,"Call out your name. It will remind you where you belong to. But if you talk about us, we change that face, just a little bit. We have to stand here, believe in what we say! But when I gave you a wax reloaded Hello, Are you up? We want you to go back to where you're came from. today. Now, To make you and I strong again. All my love And your support for me Thank you! Thank you!"
1234,On my face but a smile As it struggles with gravity Haven't seen you in a while My beautiful family My beautiful family
1235,"as the tragedy begins. Oh, oh, oh, they'll witness to the will of God. And then, that's what she said. Oh, oh, oh, body black and blue. Hey, hey, hey. That's what she said. Oh, oh, oh, she speaks the truth. Well, how about you? Mr. How about you? What have you done, girl? Must have been a dream. You telling tall tales, no motive and no meat. You telling stories from a magazine. Ain't no..."
1236,soul and sings a tune without the words and never stops at all the sweetest in the gale is heard and sore must be the storm could have batched that little bird that kept so many warm well i've heard it in the chillest land and on the strangest sea yet never in extremity did it ask a crumb of me you
1237,Bye. Bye.
1238,My father's father's father Had a father whose Father's father's father Had the destiny to choose The shortest of three straws And he was given cause To snap the neck of his landlord And so
1239,"I'm not wrong. I do it all night long. So I put up a boy like the club man said. And got a kind of gym, y'all. I'm around my head. Now I'm messing around. I'm beating some of these. I got the punch on. Up at the punch tree. Punchy boogie. Punchy boogie. Punchy boogie. I'm doing it all night long. Oh, oh, oh, oh, oh, oh. Doing it all night long. Doing it all night long, y'all. Doing it all night long. I'm doing it all night long."
1240,to find you've gone So pour me a drink from a broken bottle Fill my glass with the dirty water What I've lost is gone What I've gained has no name And I'll take my leave once more
1241,We drink to live a bit more In the name of sailors and vampires You know love is not a hole It's just a fake empire Break and fall
1242,and try coppering around and the dog needs something to eat holding that berry in the Cadillac hearse down to Birmingham Street spoon man's here and the folk man's near snake charm in between five fellow freaks in the Cadillac hearse down to Birmingham Street Alabama chicken's your meat away Alabama chicken got something to say look them in the eye bird don't lie Alabama chicken voodoo boo day voodoo boo day blue butterfly fishes on the wall and the pike got a scary face old net bear is spinning his wheel on a Birmingham
1243,"Over and over again As I'm hung Over and over again I'm falling off that wagon Cause the road was a little rough Feeling illness It's drag, man And I just can't seem to get enough I'm over and over again Every morning It's just the same"
1244,"I have a house on the side of the ice mountain in Tennessee. I don't want to die. But if I got to go, I'd like to know that's where I'll be. Tennessee. Tennessee."
1245,"It really makes no sense why I get so intense when you're on the screen or in a magazine, but I think it must be something about the look on your face. I don't like the look on your face. I don't like the cut of your chip. I don't like the things that you said or the things you did. I don't like the folks you pal around with or what you've done to the place. But most of all, I don't like the look on your face. When I hear you talk in that bullshit twang, it's nails on a chalkboard kind of thing. And it's true, I don't like most of what you actually say. You're a regular guy, you come from humble roots, that's a goddamn lie, your dad's a"
1246,"Ain't gonna do you no harm, babe It's just me and you I'm just going out with the boys, babe Yeah, you know it's true Sometimes I just feel like being alone Sometimes I just feel like being on my own"
1247,"Killed a chicken, thought it was a duck. Put him on the table with his legs tipped. Girl, I love you, girl. Yeah, high-plotting women. I'll suck that stuff, I love you, girl. Nickel is a nickel, a dime is a dime. A pile full of kills, make me feel fine. Now, bottle up and go. Yeah, high-plotting women. I'll suck that stuff, I love you, girl."
1248,of the things we both hold dear. Kids and grandkids living near us as we did in bygone years. And I'll see you off this horse and spend another day in time.
1249,"Try to strike it while it's still hot, but you keep making light of my love. You keep saying things you don't mean."
1250,
1251,"I'm going home. I'm going home. Been a long time now and I'm going home. I'm going to see my friends. I'm going to see my friends. I'm going to see my whole family and my friends. You know I never cared too much about money. Money, yeah. You know I never cared too much about time. Don't think about morals, I don't care if I..."
1252,
1253,"My lover comes to me with a rose on her bosom The moon's dancing purple all through her black hair And the lady's in waiting, she'll stand neath my window And her son will rise soon on a false and a fair She tells me she comes from her mother to mountain Her skin fits her tightly and her lips do not lie She silently..."
